"","id","city","region","first_choice","second_choice","would_not_use","gender","race","target","emotion","image_race","image_gender"
"269",20693788,"CA","Stockton","Anger","Disgust","Happiness","female","white","BM-041","Anger","Black","Male"
"270",35849301,"NY","New York","Anger","Disgust","Happiness","male","black","BM-041","Anger","Black","Male"
"271",34067957,"OH","Commercial Point","Surprise","Neutral","Happiness","female","white","BM-041","Fear","Black","Male"
"272",6329929,"NY","Glens Falls","Surprise","Fear","Happiness","male","black","BM-041","Fear","Black","Male"
"273",44612790,"CT","Meriden","Surprise","Fear","Sadness","male","white","BM-041","Fear","Black","Male"
"274",43822631,"MN","Saint Paul","Happiness","Neutral","Happiness","male","black","BM-041","Happiness","Black","Male"
"275",19838540,"AL","Mobile","Happiness","Neutral","Anger","male","white","BM-041","Happiness","Black","Male"
"276",44205218,"NJ","Long Valley","Neutral","Happiness","Fear","female","white","BM-041","Happiness","Black","Male"
"277",45281904,"TX","Dallas","Happiness","Happiness","Happiness","male","black","BM-022","Happiness","Black","Male"
"278",44082487,"FL","Orlando","Happiness","Happiness","Happiness","male","black","BM-022","Happiness","Black","Male"
"279",44147275,"NY","New York","Happiness","Neutral","Sadness","female","white","BM-022","Happiness","Black","Male"
"280",34788729,"IN","Noblesville","Surprise","Fear","Happiness","male","black","BM-022","Fear","Black","Male"
"281",14070474,"IL","South Roxana","Fear","Surprise","Anger","female","white","BM-022","Fear","Black","Male"
"282",43598232,"LA","Zachary","Surprise","Fear","Happiness","male","black","BM-022","Fear","Black","Male"
"283",30655535,"SC","North Charleston","Anger","Disgust","Happiness","female","white","BM-022","Anger","Black","Male"
"284",38153196,"OH","Bryan","Anger","Disgust","Happiness","female","white","BM-022","Anger","Black","Male"
"285",34420921,"NC","Durham","Surprise","Disgust","Happiness","female","black","BM-022","Anger","Black","Male"
"286",39438102,"IN","Anderson","Happiness","Surprise","Anger","female","white","BM-022","Happiness","Black","Male"
"287",31613324,"IL","Round Lake","Happiness","Neutral","Disgust","female","white","BM-022","Happiness","Black","Male"
"288",39487239,"WI","Green Bay","Happiness","Surprise","Disgust","female","white","BM-022","Happiness","Black","Male"
"289",16762164,"PA","Lansdowne","Surprise","Fear","Sadness","male","black","BM-021","Fear","Black","Male"
"290",18767816,"MO","Wentzville","Disgust","Surprise","Happiness","female","white","BM-021","Fear","Black","Male"
"291",17759465,"OK","Oklahoma City","Surprise","Fear","Happiness","female","other","BM-021","Fear","Black","Male"
"292",39734761,"VA","Vienna","Happiness","Surprise","Anger","female","white","BM-021","Happiness","Black","Male"
"293",45279044,"NY","Carmel","Happiness","Surprise","Disgust","male","white","BM-021","Happiness","Black","Male"
"294",41812828,"IL","University Park","Happiness","Neutral","Anger","male","latino","BM-021","Happiness","Black","Male"
"295",40191291,"TX","Mission","Happiness","Surprise","Anger","male","latino","BM-021","Happiness","Black","Male"
"296",38548574,"ME","Limestone","Happiness","Surprise","Anger","female","white","BM-021","Happiness","Black","Male"
"297",33305451,"FL","Bradenton","Happiness","Happiness","Anger","male","white","BM-021","Happiness","Black","Male"
"298",20043586,"NY","Schuylerville","Anger","Disgust","Happiness","female","white","BM-021","Anger","Black","Male"
"299",37292698,"ME","Presque Isle","Anger","Disgust","I don't know","male","black","BM-021","Anger","Black","Male"
"300",22115552,"SC",NA,"Anger","Disgust","Happiness","male","black","BM-021","Anger","Black","Male"
"301",45238899,"CA","Los Angeles","Surprise","Fear","Happiness","male","black","BM-024","Fear","Black","Male"
"302",45238898,"CA","Los Angeles","Surprise","Fear","Happiness","male","black","BM-024","Fear","Black","Male"
"303",45238882,"CA","Los Angeles","Surprise","Fear","Happiness","male","black","BM-024","Fear","Black","Male"
"304",20623511,"OH","Cleveland","Disgust","Sadness","Happiness","male","black","BM-024","Anger","Black","Male"
"305",39734761,"VA","Vienna","Anger","Disgust","Happiness","female","white","BM-024","Anger","Black","Male"
"306",19838540,"AL","Mobile","Anger","Sadness","Happiness","male","other","BM-024","Anger","Black","Male"
"307",35408915,"IN","Muncie","Happiness","Surprise","Disgust","male","white","BM-024","Happiness","Black","Male"
"308",45102429,"NY","New York","Happiness","Surprise","Anger","male","black","BM-024","Happiness","Black","Male"
"309",44204650,"NH","Amherst","Happiness","Surprise","Disgust","male","other","BM-024","Happiness","Black","Male"
"310",45205782,"NY","New York","Happiness","Surprise","Sadness","male","latino","BM-024","Happiness","Black","Male"
"311",45202169,"NY","New York","Happiness","Surprise","Anger","male","black","BM-024","Happiness","Black","Male"
"312",39147083,"NJ","Maple Shade","Happiness","I don't know","Sadness","male","latino","BM-024","Happiness","Black","Male"
"313",45227964,"NV","Las Vegas","Disgust","Anger","Happiness","female","white","BM-019","Anger","Black","Male"
"314",5814726,"MT","Philipsburg","Anger","Sadness","Happiness","female","white","BM-019","Anger","Black","Male"
"315",22345789,"MI","Spring Lake","Anger","Disgust","Happiness","female","white","BM-019","Anger","Black","Male"
"316",39589091,"NV","Las Vegas","Happiness","I don't know","Sadness","male","white","BM-019","Happiness","Black","Male"
"317",45137241,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-019","Happiness","Black","Male"
"318",41812828,"IL","Chicago","Happiness","Neutral","Anger","male","latino","BM-019","Happiness","Black","Male"
"319",45212694,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-019","Happiness","Black","Male"
"320",31200300,NA,NA,"Happiness","I don't know","Anger","female","other","BM-019","Happiness","Black","Male"
"321",45185406,NA,NA,"Happiness","Surprise","Disgust","male","black","BM-019","Happiness","Black","Male"
"322",41545007,"NV","Las Vegas","Surprise","Fear","Happiness","female","white","BM-019","Fear","Black","Male"
"323",34824899,NA,NA,"Surprise","Fear","Happiness","female","white","BM-019","Fear","Black","Male"
"324",31349958,"IL","Quincy","Surprise","Happiness","Anger","female","white","BM-019","Fear","Black","Male"
"325",20623511,"OH","Cleveland","Happiness","I don't know","Sadness","male","black","BM-039","Happiness","Black","Male"
"326",39734761,"VA","Vienna","Happiness","Neutral","Anger","female","white","BM-039","Happiness","Black","Male"
"327",44141581,"NY","Buffalo","Happiness","Neutral","Neutral","male","white","BM-039","Happiness","Black","Male"
"328",15448937,"PA","Lebanon","Anger","Disgust","Happiness","male","white","BM-039","Anger","Black","Male"
"329",13991797,"SC","Goose Creek","Anger","Disgust","Happiness","male","black","BM-039","Anger","Black","Male"
"330",45044458,"OH","Bellaire","Anger","Disgust","Happiness","male","white","BM-039","Anger","Black","Male"
"331",31613324,"IL","Round Lake","Fear","Surprise","Happiness","female","white","BM-039","Fear","Black","Male"
"332",43822631,"MN","Saint Paul","Disgust","Fear","Happiness","male","black","BM-039","Fear","Black","Male"
"333",34609243,NA,NA,"Fear","Surprise","Happiness","female","white","BM-039","Fear","Black","Male"
"334",41812828,"IL","Chicago","Happiness","Neutral","Sadness","male","latino","BM-039","Happiness","Black","Male"
"335",31613324,"IL","Round Lake","Happiness","Neutral","Disgust","female","white","BM-039","Happiness","Black","Male"
"336",45077052,"WA","Seattle","Happiness","Surprise","Anger","male","latino","BM-039","Happiness","Black","Male"
"337",45238898,"CA","Los Angeles","Surprise","Fear","Happiness","female","black","BM-033","Fear","Black","Male"
"338",45238882,"CA","Los Angeles","Surprise","Fear","Happiness","male","black","BM-033","Fear","Black","Male"
"339",45238899,"CA","Los Angeles","Surprise","Fear","Happiness","male","black","BM-033","Fear","Black","Male"
"340",43822631,"MN","Saint Paul","Surprise","Fear","Sadness","male","black","BM-033","Happiness","Black","Male"
"341",39911407,"NY","Buffalo","Happiness","Fear","Neutral","male","white","BM-033","Happiness","Black","Male"
"342",27770607,"TX","El Paso","I don't know","Happiness","I don't know","male","latino","BM-033","Happiness","Black","Male"
"343",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","male","black","BM-033","Happiness","Black","Male"
"344",45238472,"CA","Los Angeles","Happiness","Surprise","Anger","male","black","BM-033","Happiness","Black","Male"
"345",45238471,"CA","Los Angeles","Happiness","Surprise","Anger","male","black","BM-033","Happiness","Black","Male"
"346",31613324,"IL","Round Lake","Anger","Disgust","Happiness","female","white","BM-033","Anger","Black","Male"
"347",34609243,NA,NA,"Disgust","Anger","Happiness","female","white","BM-033","Anger","Black","Male"
"348",45077052,"WA","Seattle","Sadness","Disgust","Surprise","male","latino","BM-033","Anger","Black","Male"
"349",1905769,"TX","Dallas","Surprise","Fear","Happiness","male","asian","BM-001","Fear","Black","Male"
"350",45214633,"CA","Los Angeles","Surprise","Sadness","Happiness","male","black","BM-001","Fear","Black","Male"
"351",45231609,"CA","Los Angeles","Surprise","Sadness","Happiness","male","black","BM-001","Fear","Black","Male"
"352",45102429,"NY","New York","Happiness","Fear","Sadness","male","black","BM-001","Happiness","Black","Male"
"353",19425875,"OH","Napoleon","Happiness","Neutral","Sadness","male","white","BM-001","Happiness","Black","Male"
"354",30655535,"SC","North Charleston","Surprise","Happiness","Anger","male","black","BM-001","Happiness","Black","Male"
"355",45212740,"NY","New York","Anger","Disgust","Happiness","male","black","BM-001","Anger","Black","Male"
"356",45169465,"NY","New York","Anger","Disgust","Happiness","male","black","BM-001","Anger","Black","Male"
"357",45315022,"GA","Atlanta","Anger","Neutral","Happiness","male","black","BM-001","Anger","Black","Male"
"358",45316626,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-025","Happiness","Black","Male"
"359",45190354,"CA","San Francisco","Happiness","Surprise","Sadness","male","black","BM-025","Happiness","Black","Male"
"360",45202169,"NY","New York","Sadness","Anger","Surprise","male","black","BM-025","Happiness","Black","Male"
"361",45190373,"CA","San Francisco","Happiness","Happiness","Fear","male","black","BM-025","Happiness","Black","Male"
"362",45212721,"NY","New York","Happiness","Happiness","Sadness","male","black","BM-025","Happiness","Black","Male"
"363",31200300,NA,NA,"Happiness","Neutral","Disgust","female","other","BM-025","Happiness","Black","Male"
"364",39487239,"WI","Green Bay","Happiness","Surprise","Fear","female","white","BM-025","Happiness","Black","Male"
"365",45212694,"NY","New York","Happiness","Surprise","Disgust","male","black","BM-025","Happiness","Black","Male"
"366",32004236,"MI","Zeeland","Surprise","Neutral","Anger","female","asian","BM-025","Fear","Black","Male"
"367",45328227,"NY","New York","Surprise","Fear","Happiness","male","black","BM-025","Fear","Black","Male"
"368",22345789,"MI","Spring Lake","Fear","Surprise","Happiness","female","white","BM-025","Fear","Black","Male"
"369",45190354,"CA","San Francisco","Anger","Disgust","Happiness","male","black","BM-025","Anger","Black","Male"
"370",39147083,"NJ","Maple Shade","Anger","Disgust","Happiness","male","black","BM-025","Anger","Black","Male"
"371",45205782,"NY","New York","Anger","Disgust","Happiness","male","black","BM-025","Anger","Black","Male"
"372",45205782,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-032","Happiness","Black","Male"
"373",45183244,"CA","San Francisco","Happiness","Surprise","Sadness","male","black","BM-032","Happiness","Black","Male"
"374",41265265,"MN","Mound","Happiness","Happiness","Anger","female","white","BM-032","Happiness","Black","Male"
"375",45169465,"NY","New York","Anger","Disgust","Happiness","male","black","BM-032","Anger","Black","Male"
"376",45315022,"GA","Atlanta","Anger","Anger","Happiness","male","black","BM-032","Anger","Black","Male"
"377",45190380,"NY","New York","Disgust","Surprise","Happiness","male","black","BM-032","Anger","Black","Male"
"378",35408915,"IN","Muncie","Surprise","Disgust","Neutral","male","white","BM-032","Fear","Black","Male"
"379",44828798,"MN","Duluth","Surprise","Disgust","Happiness","female","white","BM-032","Fear","Black","Male"
"380",38202325,"ME","Limestone","Fear","Surprise","Happiness","female","white","BM-032","Fear","Black","Male"
"381",35408915,"IN","Muncie","Happiness","Neutral","Disgust","male","white","BM-032","Happiness","Black","Male"
"382",44828798,"MN","Duluth","Neutral","Happiness","Anger","female","white","BM-032","Happiness","Black","Male"
"383",38202325,"ME","Limestone","Happiness","Surprise","Anger","female","white","BM-032","Happiness","Black","Male"
"384",6720676,"PA","Pittsburgh","Surprise","Fear","Happiness","female","white","BM-034","Fear","Black","Male"
"385",45328227,"NY","New York","Surprise","Fear","Happiness","male","black","BM-034","Fear","Black","Male"
"386",5814726,"MT","Philipsburg","Surprise","Happiness","Sadness","female","white","BM-034","Fear","Black","Male"
"387",45238470,"CA","Los Angeles","Happiness","Surprise","Anger","male","black","BM-034","Happiness","Black","Male"
"388",45238472,"CA","Los Angeles","Happiness","Surprise","Anger","male","black","BM-034","Happiness","Black","Male"
"389",45238471,"CA","Los Angeles","Happiness","Surprise","Anger","male","black","BM-034","Happiness","Black","Male"
"390",45194805,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-034","Happiness","Black","Male"
"391",45214884,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-034","Happiness","Black","Male"
"392",45315022,"GA","Atlanta","Happiness","Surprise","Sadness","male","black","BM-034","Happiness","Black","Male"
"393",1905769,"TX","Dallas","Anger","Neutral","Happiness","male","asian","BM-034","Anger","Black","Male"
"394",45214633,"CA","Los Angeles","Anger","Disgust","Happiness","male","black","BM-034","Anger","Black","Male"
"395",45231609,"CA","Los Angeles","Anger","Disgust","Happiness","male","black","BM-034","Anger","Black","Male"
"396",45227964,"NV","Las Vegas","Happiness","Surprise","Anger","female","white","BM-031","Happiness","Black","Male"
"397",6377879,"IA","Council Bluffs","Happiness","Happiness","Sadness","female","white","BM-031","Happiness","Black","Male"
"398",22345789,"MI","Spring Lake","Happiness","Surprise","Sadness","female","white","BM-031","Happiness","Black","Male"
"399",45212694,"NY","New York","Happiness","Surprise","Sadness","male","black","BM-031","Happiness","Black","Male"
